id	artist	level	popularity	followers	genre1	genre2	genre3	genre4	genre5
3qtcbDvdIgQOXkPbtRvBaQ	The Kingston Trio	3	40	9134	adult standards	brill building pop	bubblegum pop	christmas	cowboy western
71lGEtP9qYXDsSXjfexTqO	Sonny & Cher	3	51	14857	adult standards	brill building pop	bubblegum pop	christmas	folk rock
3A2zqCB7ygfit7Qi9pT4gT	Mama Cass	3	42	7178	brill building pop	bubblegum pop	folk rock
7emRV8AluG3d4e5T0DZiK9	Loggins & Messina	3	49	14072	album rock	bubblegum pop	classic rock	country rock	folk
5lkiCO9UQ8B23dZ1o0UV4m	Jackson Browne	3	59	109122	album rock	bluesrock	classic rock	country rock	folk
2mDlls63YpRsMjgpyXxyu6	Crosby & Nash	3	39	5416	country rock	folk	folk rock	mellow gold	roots rock
46njgd2Rq9tZc4ZjeQMgbh	Boz Scaggs	3	53	39615	adult standards	album rock	bluesrock	brill building pop	british blues
1R6Hx1tJ2VOUyodEpC12xM	Jim Croce	3	60	93667	adult standards	album rock	classic rock	folk	folk rock
6jdObwsrIjSRnBbMw6lPBj	Seals and Crofts	3	51	21788	adult standards	album rock	brill building pop	bubblegum pop	classic rock
0cA5Tg15TwARIRZeiNT1RO	Dan Fogelberg	3	50	28258	adult standards	album rock	brill building pop	bubblegum pop	country rock
5hW4L92KnC6dX9t7tYM4Ve	Joni Mitchell	3	63	191856	art rock	canadian pop	classic rock	folk	folk rock
1sXbwvCQLGZnaH0Jp2HTVc	Linda Ronstadt	3	59	63029	adult standards	album rock	brill building pop	bubblegum pop	christmas
0vn7UBvSQECKJm2817Yf1P	James Taylor	3	66	257641	adult standards	classic rock	folk	folk christmas	folk rock
4FtSnMlCVxCswABUmdhwpm	Carly Simon	3	60	70902	adult standards	album rock	brill building pop	bubblegum pop	christmas
7EK1bQADBoqbYXnT4Cqv9w	John Denver	3	65	167512	adult standards	christmas	country christmas	folk	folk christmas
42q4Ivs7tAiCZ5C7eG5q4c	Harry Chapin	3	50	20684	folk	folk rock	mellow gold	singersongwriter	soft rock
5BmXbfqAgfkuTkPlVQDKOW	David Gates	3	38	4422	mellow gold	soft rock
3JhRHqCi8HEzkJVWt19LtN	Stephen Bishop	3	45	8114	adult standards	folk rock	mellow gold	soft rock
4HVmeVTQBgvTuvjB1JYwaf	Gilbert O'Sullivan	3	50	23415	adult standards	brill building pop	bubblegum pop	christmas	disco
5c9uFWpZY2MTlk7Rft0tgp	Janis Ian	3	42	13678	folk	folk christmas	folk rock	lilith	mellow gold
0DW7boyjvbaSP3OJ72sXgC	Al Stewart	3	48	20632	album rock	art rock	folk	folk rock	mellow gold
4KDyYWR7IpxZ7xrdYbKrqY	Bonnie Raitt	3	56	87336	bluesrock	classic rock	country blues	country rock	electric blues
3JhQGw54MOytJP3GZ8KNPo	Phil Ochs	3	40	7585	folk	folk rock	singersongwriter	traditional folk
6sOP8RUFR0q0nBOBOXGdBK	Melanie	3	49	17559	folk	folk christmas	folk rock	mellow gold	singersongwriter
5exO2eW84QucBhrRhcK76x	Buffy SainteMarie	3	39	9068	british folk	folk	folk rock	native american	singersongwriter
4TMHGUX5WI7OOm53PqSDAT	Grateful Dead	3	67	307309	bluesrock	classic rock	folk	folk rock	jam band
4wQ3PyMz3WwJGI5uEqHUVR	The Allman Brothers Band	3	62	185060	album rock	bluesrock	classic rock	country rock	electric blues
3QDaXfnxfQqqJQK5lSdjLN	Jerry Garcia	3	55	28474	bluesrock	country rock	folk rock	jam band	mellow gold
0ZIwOAzDuGPspzK7yiTc4S	Little Feat	3	51	45081	album rock	blues	bluesrock	british blues	classic funk rock
1PWHsS9haruM3AEebZuGs9	Levon Helm	3	41	17162	alternative country	bluesrock	country blues	country rock	folk
6P7H3ai06vU1sGvdpBwDmE	Steely Dan	3	63	182479	album rock	art rock	bluesrock	british blues	classic funk rock
2eRdPaLHWAL4d1WcNUO9Vz	The Modern Lovers	3	42	14173	alternative rock	antifolk	art rock	boston rock	dance rock
4BFMTELQyWJU1SwqcXMBm3	The Stooges	3	52	93090	alternative rock	bluesrock	classic funk rock	classic rock	dance rock
0WhGV9lzljq2QKJ8ipw6jx	New York Dolls	3	43	35437	classic rock	dance rock	experimental rock	garage rock	glam rock
3fhOTtm0LBJ3Ojn4hIljLo	Roxy Music	3	58	115590	album rock	art rock	classic rock	dance rock	glam rock
3dBVyJ7JuOMt4GE9607Qin	T. Rex	3	58	114560	album rock	art rock	bluesrock	british blues	britpop
0S7Zur2g8YhqlzqtlYStli	Television	3	49	52878	alternative rock	antifolk	art rock	classic rock	dance rock
5MWBg16f5UYiaSlyVhzlIW	John Cale	3	47	23939	art rock	british folk	chamber pop	country rock	dance rock
33EUXrFKGjpUSGacqEHhU4	Iggy Pop	3	64	263225	alternative rock	art rock	bluesrock	classic rock	dance rock
0vYkHhJ48Bs3jWcvZXvOrP	Patti Smith	3	57	151772	alternative rock	art rock	classic rock	dance rock	folk
1nJvji2KIlWSseXRSlNYsC	The Velvet Underground	3	63	307194	alternative rock	art rock	classic rock	dance rock	folk
3pFCERyEiP5xeN2EsPXhjI	Joe Cocker	3	65	206973	album rock	bluesrock	british blues	classic rock	electric blues
2ODUxmFxJSyvGiimNhMHbO	Johnny Winter	3	50	52218	acoustic blues	album rock	blues	bluesrock	british blues
