id	artist	level	popularity	followers	genre1	genre2	genre3	genre4	genre5
7CIkQIdBUVT7ppXHLSbK3U	Karen Gwyer	7	17	1196	fluxwork	mandible	outsider house
4oiT7L7lZvyStoCUIpPMIS	Perfume Advert	7	19	336	float house	fluxwork	outsider house
7Czyyo31ZyZL1VLtYaTkW0	Patricia	7	22	473	float house	fluxwork	outsider house
20bB5IFRjHw1EIAHvZ3tgd	Anthony Naples	7	25	2617	bass music	deep soul house	float house	fluxwork	outsider house
683gIqfxdjjg2sowYxBHIQ	Delroy Edwards	7	25	2043	bass music	detroit techno	float house	fluxwork	mandible
2J3LwjEkmryU6BSAubwbMF	Amnesia Scanner	7	27	1728	bass music	escape room	fluxwork	mandible
1jj1qbHgrDKYct7IJv5VQ8	Lolina	7	8	264	fluxwork	mandible
7o2Y6TQr9B0ynZGhUDAkyj	Lotic	7	19	2226	escape room	fluxwork	mandible
543QE1sqcqcNAL8JSK4Jzd	Gaika	7	37	2477	bass music	escape room	fluxwork	mandible
0kyeczWICSebymos0FqJvt	Klara Lewis	7	20	1079	drone	fluxwork	fourth world	glitch	mandible
3ib3ECT421EXd8CNLfNqAL	Pye Corner Audio	7	35	4148	ambient	bass music	chamber psych	dark jazz	drill and bass
3IuyAl5gMAvYhn0VjRzC1g	Peder Mannerfelt	7	21	1124	fluxwork	glitch	mandible	outsider house
3ZiYFrERRS4mDpRkhWUBto	Dalhous	7	25	1290	hauntology	mandible
6fmVG1KjVilXPkZ9x9UG8Z	Ash Koosha	7	26	3149	bass music	escape room	fluxwork	mandible
6X8lhZ7YaRUBlOsOYimlyD	Kiasmos	7	54	45025	compositional ambient	deep melodic euro house	electronic	icelandic pop	microhouse
0lYoJnsYMVaAitj1pZVqER	Ben Lukas Boysen	7	42	4156	abstract idm	ambient	chamber psych	compositional ambient	fourth world
5akVqMzdZOdbMYbE4vNZWD	Plaid	7	43	24015	abstract	acid house	ambient	bass music	big beat
6kic5bCjlohhDn9KzXbOta	Clark	7	44	38450	acid house	ambient	bass music	chillwave	drill and bass
4NBXOxbA4Jxwqj8gV50ew6	Monokle	7	27	1355	ambient idm
4G1ZsxfEEztbE1VcnNInPg	Chihei Hatakeyama	7	46	3602	ambient	compositional ambient	drone	fourth world	glitch
3ND5NWoKzlelYDDyWqSQpQ	Susumu Yokota	7	33	7350	abstract	ambient	compositional ambient	drill and bass	drone
4egL1JbZdtppKXl547U1vW	Federico Durand	7	36	911	ambient	compositional ambient	nu age	warm drone
4mrkinVkYDwfWwppdoM59M	Christian Naujoks	7	21	410	fluxwork
4ZM2C43XmY4MjHW3eJ3Th3	High Water	7	25	712
1v9FPBHwuI4FjR7ewOifmJ	Public Memory	7	26	1095	chamber psych	fluxwork	preverb
3bg5rmICvmA8dmYVAdKGYH	Actress	7	37	23137	ambient	bass music	detroit techno	dub techno	electronic
1pfunEyqsC4oKSBY9gr8lN	Fatima Al Qadiri	7	35	9858	bass music	escape room	fluxwork	grave wave	indie r&b
65iXZl2W8M8616GC3jfeeH	Frog Eyes	7	19	2114	freak folk	neopsychedelic	noise pop
