id	artist	level	popularity	followers	genre1	genre2	genre3	genre4	genre5
6i6WlGzQtXtz7GcC5H5st5	10cc	4	58	61779	album rock	art rock	british blues	classic rock	dance rock
3JsMj0DEzyWc0VDlHuy9Bx	Supertramp	4	66	312010	album rock	art rock	classic rock	glam rock	hard rock
0DW7boyjvbaSP3OJ72sXgC	Al Stewart	4	48	20617	album rock	art rock	folk	folk rock	mellow gold
5BcZ22XONcRoLhTbZRuME1	The Moody Blues	4	58	108225	album rock	art rock	blues-rock	british blues	british invasion
5o1To8xDQy2hlFU4AoyRFf	John Lodge	4	26	650
0GoR8CuoikLD53GNMZUGHN	Tony Banks	4	26	2622	album rock	art rock	canterbury scene	neo-progressive	progressive rock
2pVMD4bFwl4AyoYyyo51Qg	Barclay James Harvest	4	43	15474	album rock	art rock	canterbury scene	progressive rock	space rock
70FybmH2MMz9fHewhnLvjs	Chris Hillman	5	25	758	country rock	outlaw country	roots rock	traditional folk
3ZWab2LEVkNKiBPIClTwof	Townes Van Zandt	5	54	56808	acoustic blues	alternative country	country rock	delta blues	folk
0a63dfrxBQKqh160P8iUNL	Country Joe & The Fish	5	35	10077	blues-rock	classic garage rock	classic rock	country rock	folk rock
0NHSh9S0VQiFfsEFbvhRXN	Moby Grape	5	30	5272	blues-rock	british blues	classic garage rock	classic rock	country rock
2mDlls63YpRsMjgpyXxyu6	Crosby & Nash	5	39	5362	country rock	folk	folk rock	mellow gold	roots rock
2E6Roj0oQnJIm2BeXwDica	Graham Nash	5	49	16103	blues-rock	british blues	british folk	classic rock	country rock
3xmUdkZUQbtMM62XP4nnb6	Fred Neil	5	36	3672	british folk	country rock	folk	folk rock	psychedelic rock
5Tic1bWAbmRoLrqaJ5SxU2	Michael Nesmith	5	22	1346	country rock	folk rock	roots rock
7DCnwoFMqGN6eZULdcLZeL	Quicksilver Messenger Service	5	35	11299	blues-rock	british blues	canterbury scene	classic garage rock	classic rock
75vKPpImuKHbtBFV9T7Ygz	Manassas	5	21	781	country rock	folk rock	roots rock	southern rock
4asCC4oxQcDzFXhCth2SgQ	Gary Puckett & The Union Gap	5	40	6805	adult standards	brill building pop	bubblegum pop	christmas	folk rock
0DAqhikcMKLo2lPADVz2fs	Jay & The Americans	5	37	3267	adult standards	brill building pop	bubblegum pop	christmas	doo-wop
0Ma8KxtvoIDSU5fHtuTS9F	The Vogues	5	33	2334	adult standards	brill building pop	bubblegum pop	christmas	classic garage rock
2322gLwXvyJa6PejhOWQEH	The Honeycombs	5	28	1647	british invasion	bubblegum pop	merseybeat	rock-and-roll
6B90OW5Tz38W97TVB6stEm	The Fourmost	5	22	478	british invasion	merseybeat	rock-and-roll
6G18NLfr5luyGYgMKIupm3	The Rockin' Berries	5	19	359	british invasion	merseybeat
3LUkBWNeAcbLju5dL8poH3	Wayne Fontana	5	26	1382	british invasion	bubblegum pop	merseybeat
52qIEkVQA2MzMZKtIEuWAf	Roy Wood	5	26	1605	glam rock	pub rock
5ZAJk1ODdFHQo9yG0lDV18	The Smoke	5	21	993	british blues	classic garage rock	freakbeat	merseybeat	psychedelic rock
04eUV5Ml7cff2sEJEwll6G	The Idle Race	5	23	1361	classic garage rock	freakbeat	psychedelic rock
0NRN3tnDVDspHMCfyu2ZwT	The Shadows Of Knight	5	34	2706	british blues	bubblegum pop	classic garage rock	freakbeat	garage rock
3ZZHB1Xh2PM88QTMiqHB62	? & The Mysterians	5	38	3584	british blues	bubblegum pop	classic garage rock	folk rock	freakbeat
0BNTrhhkZLsbcWAidMz98A	The Chocolate Watchband	5	30	2766	british blues	classic garage rock	freakbeat	psychedelic rock
57WXdjUf5Vlq3klNZegeTP	Count Five	5	39	3421	bubblegum pop	classic garage rock	freakbeat	garage rock	protopunk
7xYxgSJaIf7yOFLmknYX38	The 13th Floor Elevators	5	42	24321	classic garage rock	experimental	experimental rock	freakbeat	neo-psychedelic
2z4eiJkDaXYCR9kv2UuSgz	The West Coast Pop Art Experimental Band	5	39	7206	canterbury scene	classic garage rock	experimental	experimental rock	folk rock
1nyQBzKgZ2hBLr7PnyV7cI	Strawberry Alarm Clock	5	38	6898	british blues	bubblegum pop	classic garage rock	classic rock	folk rock
24GaH9tRBgZjlvOhpFuKi2	Blood, Sweat & Tears	5	47	23493	album rock	art rock	blues-rock	brill building pop	british blues
5q9nLsvWwbSUW1kRyhZLAx	Spirit	5	38	10680	art rock	blues-rock	british blues	canterbury scene	classic garage rock
7LCp4MN0SOIVWlssid9KyE	Mountain	5	52	26519	album rock	blues-rock	british blues	classic rock	country rock
2ODUxmFxJSyvGiimNhMHbO	Johnny Winter	5	50	52190	acoustic blues	album rock	blues	blues-rock	british blues
17obwOahRWI121iMUZznh2	Savoy Brown	5	39	9824	album rock	blues	blues-rock	british blues	chicago blues
2ScuQMRWThcifBRIvNDFDC	John Mayall & The Bluesbreakers	5	47	28810	acoustic blues	blues	blues-rock	british blues	british invasion
5IjFZHS2iHNl5pMwLzDySP	Beck, Bogert, Appice	5	26	3116	blues-rock	british blues	classic rock	electric blues	hard rock
2e53aHBQdCMKWqHDuyJsjC	Free	5	55	44865	album rock	art rock	blues	blues-rock	british blues
3keUIwmPM4awpPxiy9ZQ1m	Duane Allman	5	40	10067	blues	blues-rock	chicago blues	classic rock	country blues
4qnb4cn5aykCACoyuCirGg	The Cyrkle	5	32	1685	brill building pop	bubblegum pop	classic garage rock	folk rock	freakbeat
382aCtCMEd2Rg2DmcU9xw9	The Left Banke	5	27	2669	bubblegum pop	classic garage rock	folk rock	freakbeat	psychedelic rock
3TiISqKS6ESlMQ4WFfZJw2	Johnny Rivers	5	42	12717	adult standards	brill building pop	bubblegum pop	christmas	folk rock
722MDCdw3Ee4SdESC4uy38	Brinsley Schwarz	5	28	1673	british blues	country rock	power pop	pub rock	roots rock
2CZj6Atoe6w2JhkMQnOEXo	Graham Parker & The Rumour	5	33	2969	power pop	pub rock	roots rock
6c8INA1EQQe9TkukfEdiCA	Graham Parker	5	32	5609	alternative country	jangle pop	power pop	pub rock	roots rock
65Gh3BfK84aTIugiRCgLBA	Dave Edmunds	5	45	11027	blues-rock	british blues	classic rock	mellow gold	power pop
4eBRIkqBA2GyYKzLvXD9a4	Rockpile	5	36	2550	jangle pop	power pop	pub rock	rockabilly	roots rock
6clbbhnIqpHnqxwtOWcilg	Little River Band	5	51	30802	album rock	australian pop	bubblegum pop	classic rock	country rock
